transaction_id,timestamp,amount,source_entity,destination_entity
TXN00055,2024-01-06 09:55:29.323308270,1569.64,HR Dept,Zenith Logistics
TXN00056,2024-01-06 12:19:50.977443609,6978.28,HR Dept,ABC Corp
TXN00057,2024-01-06 14:44:12.631578947,150.31,Admin Dept,QuickFix IT
TXN00058,2024-01-06 17:08:34.285714285,246.58,Admin Dept,Global Supplies
TXN00059,2024-01-06 19:32:55.939849624,123.16,Admin Dept,Global Supplies
TXN00060,2024-01-06 21:57:17.593984962,447.36,IT Dept,QuickFix IT
TXN00061,2024-01-07 00:21:39.248120300,598.9,Admin Dept,QuickFix IT
TXN00062,2024-01-07 02:46:00.902255639,348.9,Finance Dept,Zenith Logistics
TXN00063,2024-01-07 05:10:22.556390977,4544.38,Operations,Global Supplies
TXN00064,2024-01-07 07:34:44.210526315,517.02,Finance Dept,ABC Corp
TXN00065,2024-01-07 09:59:05.864661654,364.64,Finance Dept,TechNova
TXN00066,2024-01-07 12:23:27.518796992,1217.28,Admin Dept,TechNova
TXN00067,2024-01-07 14:47:49.172932330,191.36,Operations,QuickFix IT
TXN00068,2024-01-07 17:12:10.827067669,4021.55,Operations,Zenith Logistics
TXN00069,2024-01-07 19:36:32.481203007,140.96,Operations,TechNova
TXN00070,2024-01-07 22:00:54.135338345,9413.99,IT Dept,Global Supplies
TXN00071,2024-01-08 00:25:15.789473684,3503.4,Admin Dept,QuickFix IT
TXN00072,2024-01-08 02:49:37.443609022,249.71,Operations,ABC Corp
TXN00073,2024-01-08 05:13:59.097744360,102.58,IT Dept,QuickFix IT
TXN00074,2024-01-08 07:38:20.751879699,4274.87,HR Dept,ABC Corp
TXN00075,2024-01-08 10:02:42.406015037,2592.48,HR Dept,QuickFix IT
TXN00076,2024-01-08 12:27:04.060150375,2870.88,IT Dept,QuickFix IT
TXN00077,2024-01-08 14:51:25.714285714,3487.71,IT Dept,QuickFix IT
TXN00078,2024-01-08 17:15:47.368421052,140.63,Admin Dept,ABC Corp
TXN00079,2024-01-08 19:40:09.022556391,521.11,Admin Dept,ABC Corp
TXN00080,2024-01-08 22:04:30.676691729,170.51,HR Dept,QuickFix IT
TXN00081,2024-01-09 00:28:52.330827067,5323.62,Operations,TechNova
TXN00082,2024-01-09 02:53:13.984962406,1764.4,HR Dept,Zenith Logistics
TXN00083,2024-01-09 05:17:35.639097744,458.98,Operations,Zenith Logistics
TXN00084,2024-01-09 07:41:57.293233082,134.0,Operations,Zenith Logistics
TXN00085,2024-01-09 10:06:18.947368421,418.76,Admin Dept,ABC Corp
TXN00086,2024-01-09 12:30:40.601503759,447.06,Finance Dept,ABC Corp
TXN00087,2024-01-09 14:55:02.255639097,2878.81,Finance Dept,TechNova
TXN00088,2024-01-09 17:19:23.909774436,1884.15,IT Dept,Zenith Logistics
TXN00089,2024-01-09 19:43:45.563909774,5948.75,Admin Dept,Zenith Logistics
TXN00090,2024-01-09 22:08:07.218045112,879.89,Operations,QuickFix IT
TXN00091,2024-01-10 00:32:28.872180451,173.46,Finance Dept,ABC Corp
TXN00092,2024-01-10 02:56:50.526315789,2669.87,Operations,Zenith Logistics
TXN00093,2024-01-10 05:21:12.180451127,3323.3,Finance Dept,TechNova
TXN00094,2024-01-10 07:45:33.834586466,1326.03,Finance Dept,TechNova
TXN00095,2024-01-10 10:09:55.488721804,3482.85,Finance Dept,Zenith Logistics
TXN00096,2024-01-10 12:34:17.142857142,971.83,Admin Dept,ABC Corp
TXN00097,2024-01-10 14:58:38.796992481,1110.36,HR Dept,TechNova
TXN00098,2024-01-10 17:23:00.451127819,716.28,Operations,QuickFix IT
TXN00099,2024-01-10 19:47:22.105263157,112.42,Admin Dept,TechNova
TXN00100,2024-01-10 22:11:43.759398496,164.35,Admin Dept,Global Supplies
TXN00101,2024-01-11 00:36:05.413533834,115.57,Admin Dept,Global Supplies
TXN00102,2024-01-11 03:00:27.067669172,1874.22,Admin Dept,ABC Corp
TXN00103,2024-01-11 05:24:48.721804511,425.32,Admin Dept,Zenith Logistics
TXN00104,2024-01-11 07:49:10.375939849,1040.26,IT Dept,ABC Corp
TXN00105,2024-01-11 10:13:32.030075188,6533.31,Operations,ABC Corp
TXN00106,2024-01-11 12:37:53.684210526,315.2,Admin Dept,ABC Corp
TXN00107,2024-01-11 15:02:15.338345864,661.86,Operations,ABC Corp
TXN00108,2024-01-11 17:26:36.992481203,3244.16,IT Dept,QuickFix IT
TXN00109,2024-01-11 19:50:58.646616541,286.81,IT Dept,QuickFix IT
TXN00110,2024-01-11 22:15:20.300751879,142.55,Operations,TechNova
TXN00111,2024-01-12 00:39:41.954887218,379.75,Finance Dept,Global Supplies
TXN00112,2024-01-12 03:04:03.609022556,210.11,HR Dept,ABC Corp
TXN00113,2024-01-12 05:28:25.263157894,7234.28,Finance Dept,TechNova
TXN00114,2024-01-12 07:52:46.917293233,4132.77,Finance Dept,Global Supplies
TXN00115,2024-01-12 10:17:08.571428571,1848.45,Finance Dept,Zenith Logistics
TXN00116,2024-01-12 12:41:30.225563909,5532.5,Admin Dept,QuickFix IT
TXN00117,2024-01-12 15:05:51.879699248,4048.97,IT Dept,Global Supplies
TXN00118,2024-01-12 17:30:13.533834586,236.12,Finance Dept,Zenith Logistics
TXN00119,2024-01-12 19:54:35.187969924,6097.03,IT Dept,Global Supplies
TXN00120,2024-01-12 22:18:56.842105263,1198.63,Operations,QuickFix IT
TXN00121,2024-01-13 00:43:18.496240601,4119.84,HR Dept,QuickFix IT
TXN00122,2024-01-13 03:07:40.150375939,6197.02,Operations,TechNova
TXN00123,2024-01-13 05:32:01.804511278,432.52,Operations,ABC Corp
TXN00124,2024-01-13 07:56:23.458646616,166.0,Admin Dept,Global Supplies
TXN00125,2024-01-13 10:20:45.112781954,285.67,HR Dept,Global Supplies
TXN00126,2024-01-13 12:45:06.766917293,714.85,Operations,Zenith Logistics
TXN00127,2024-01-13 15:09:28.421052631,4325.43,Operations,QuickFix IT
TXN00128,2024-01-13 17:33:50.075187969,5265.76,HR Dept,Global Supplies
TXN00129,2024-01-13 19:58:11.729323308,103.25,HR Dept,QuickFix IT
TXN00130,2024-01-13 22:22:33.383458646,1050.74,Operations,Global Supplies
TXN00131,2024-01-14 00:46:55.037593985,683.63,HR Dept,TechNova
TXN00132,2024-01-14 03:11:16.691729323,278.11,Operations,ABC Corp
TXN00133,2024-01-14 05:35:38.345864661,173.67,Operations,Global Supplies
TXN00134,2024-01-14 08:00:00.000000000,473.4,Admin Dept,QuickFix IT
TXN00135,2024-01-14 10:24:21.654135338,7688.11,Finance Dept,TechNova
TXN00136,2024-01-14 12:48:43.308270676,443.0,Operations,Global Supplies
TXN00137,2024-01-14 15:13:04.962406015,1090.39,IT Dept,Zenith Logistics
TXN00138,2024-01-14 17:37:26.616541353,2547.05,Finance Dept,ABC Corp
TXN00139,2024-01-14 20:01:48.270676691,533.65,Finance Dept,Global Supplies
TXN00140,2024-01-14 22:26:09.924812030,8781.41,Finance Dept,TechNova
TXN00141,2024-01-15 00:50:31.578947368,8411.91,Admin Dept,Zenith Logistics
TXN00142,2024-01-15 03:14:53.233082706,318.83,Operations,TechNova
TXN00143,2024-01-15 05:39:14.887218045,987.41,Admin Dept,TechNova
TXN00144,2024-01-15 08:03:36.541353383,399.72,Operations,Zenith Logistics
TXN00145,2024-01-15 10:27:58.195488721,371.26,Admin Dept,TechNova
TXN00146,2024-01-15 12:52:19.849624060,118.52,Admin Dept,Zenith Logistics
TXN00147,2024-01-15 15:16:41.503759398,1656.26,IT Dept,Global Supplies
TXN00148,2024-01-15 17:41:03.157894736,1012.41,Admin Dept,Zenith Logistics
TXN00149,2024-01-15 20:05:24.812030075,126.75,HR Dept,Zenith Logistics
TXN00150,2024-01-15 22:29:46.466165413,360.82,IT Dept,ABC Corp
TXN00151,2024-01-16 00:54:08.120300751,6554.38,Admin Dept,Zenith Logistics
TXN00152,2024-01-16 03:18:29.774436090,301.39,Finance Dept,Zenith Logistics
TXN00153,2024-01-16 05:42:51.428571428,194.89,HR Dept,Global Supplies
TXN00154,2024-01-16 08:07:13.082706767,952.59,HR Dept,ABC Corp
TXN00155,2024-01-16 10:31:34.736842105,9360.54,HR Dept,QuickFix IT
TXN00156,2024-01-16 12:55:56.390977443,304.87,IT Dept,Global Supplies
TXN00157,2024-01-16 15:20:18.045112782,2209.38,Admin Dept,Global Supplies
TXN00158,2024-01-16 17:44:39.699248120,3336.1,Admin Dept,QuickFix IT
TXN00159,2024-01-16 20:09:01.353383458,298.73,Finance Dept,Zenith Logistics
TXN00160,2024-01-16 22:33:23.007518797,2860.44,Finance Dept,TechNova
TXN00161,2024-01-17 00:57:44.661654135,543.96,HR Dept,ABC Corp
TXN00162,2024-01-17 03:22:06.315789473,1839.13,Finance Dept,TechNova
TXN00163,2024-01-17 05:46:27.969924812,1849.52,IT Dept,QuickFix IT
TXN00164,2024-01-17 08:10:49.624060150,1179.1,Admin Dept,Global Supplies
TXN00165,2024-01-17 10:35:11.278195488,151.56,HR Dept,Global Supplies
TXN00166,2024-01-17 12:59:32.932330827,4683.87,Finance Dept,ABC Corp
TXN00167,2024-01-17 15:23:54.586466165,438.09,IT Dept,Global Supplies
TXN00168,2024-01-17 17:48:16.240601503,236.07,IT Dept,Global Supplies
TXN00169,2024-01-17 20:12:37.894736842,120.66,Finance Dept,ABC Corp
TXN00170,2024-01-17 22:36:59.548872180,1519.8,Admin Dept,ABC Corp
TXN00171,2024-01-18 01:01:21.203007518,2265.32,Finance Dept,QuickFix IT
TXN00172,2024-01-18 03:25:42.857142857,107.94,HR Dept,Global Supplies
TXN00173,2024-01-18 05:50:04.511278195,1057.27,Finance Dept,Global Supplies
TXN00174,2024-01-18 08:14:26.165413533,283.79,IT Dept,QuickFix IT
TXN00175,2024-01-18 10:38:47.819548872,1951.4,Finance Dept,Zenith Logistics
TXN00176,2024-01-18 13:03:09.473684210,223.22,Admin Dept,Zenith Logistics
TXN00177,2024-01-18 15:27:31.127819548,2409.21,Operations,Zenith Logistics
TXN00178,2024-01-18 17:51:52.781954887,593.57,Finance Dept,QuickFix IT
TXN00179,2024-01-18 20:16:14.436090225,7472.4,Admin Dept,Global Supplies
TXN00180,2024-01-18 22:40:36.090225564,188.38,Admin Dept,QuickFix IT
TXN00181,2024-01-19 01:04:57.744360902,480.99,IT Dept,QuickFix IT
TXN00182,2024-01-19 03:29:19.398496240,168.63,Admin Dept,Zenith Logistics
TXN00183,2024-01-19 05:53:41.052631579,7069.48,Admin Dept,TechNova
TXN00184,2024-01-19 08:18:02.706766917,5684.32,Admin Dept,Global Supplies
TXN00185,2024-01-19 10:42:24.360902255,328.01,Admin Dept,Zenith Logistics
TXN00186,2024-01-19 13:06:46.015037594,2089.14,HR Dept,TechNova
TXN00187,2024-01-19 15:31:07.669172932,4309.67,HR Dept,TechNova
TXN00188,2024-01-19 17:55:29.323308270,1289.44,IT Dept,ABC Corp
TXN00189,2024-01-19 20:19:50.977443609,1146.31,Finance Dept,Global Supplies
TXN00190,2024-01-19 22:44:12.631578947,304.58,Admin Dept,TechNova
TXN00191,2024-01-20 01:08:34.285714285,153.53,Finance Dept,Zenith Logistics
TXN00192,2024-01-20 03:32:55.939849624,6229.19,Finance Dept,ABC Corp
TXN00193,2024-01-20 05:57:17.593984962,6321.73,IT Dept,Global Supplies
TXN00194,2024-01-20 08:21:39.248120300,1845.88,Admin Dept,QuickFix IT
TXN00195,2024-01-20 10:46:00.902255639,476.5,Admin Dept,Zenith Logistics
TXN00196,2024-01-20 13:10:22.556390977,499.37,Operations,TechNova
TXN00197,2024-01-20 15:34:44.210526315,2830.81,Finance Dept,TechNova
TXN00198,2024-01-20 17:59:05.864661654,6226.16,Finance Dept,Zenith Logistics
TXN00199,2024-01-20 20:23:27.518796992,5945.29,HR Dept,TechNova
TXN00200,2024-01-20 22:47:49.172932330,3628.7,Operations,ABC Corp
TXN00201,2024-01-21 01:12:10.827067669,1923.37,HR Dept,Global Supplies
TXN00202,2024-01-21 03:36:32.481203007,147.33,HR Dept,ABC Corp
TXN00203,2024-01-21 06:00:54.135338345,210.5,HR Dept,TechNova
TXN00204,2024-01-21 08:25:15.789473684,6267.7,IT Dept,QuickFix IT
TXN00205,2024-01-21 10:49:37.443609022,1632.52,IT Dept,Global Supplies
TXN00206,2024-01-21 13:13:59.097744360,104.33,HR Dept,Global Supplies
TXN00207,2024-01-21 15:38:20.751879699,159.57,Operations,Zenith Logistics
TXN00208,2024-01-21 18:02:42.406015037,2123.26,Finance Dept,Zenith Logistics
TXN00209,2024-01-21 20:27:04.060150376,102.36,Operations,QuickFix IT
TXN00210,2024-01-21 22:51:25.714285714,209.71,Admin Dept,Global Supplies
TXN00211,2024-01-22 01:15:47.368421052,1251.61,IT Dept,QuickFix IT
TXN00212,2024-01-22 03:40:09.022556391,2419.86,Finance Dept,Zenith Logistics
TXN00213,2024-01-22 06:04:30.676691729,2013.37,Finance Dept,Zenith Logistics
TXN00214,2024-01-22 08:28:52.330827067,280.89,Admin Dept,Global Supplies
TXN00215,2024-01-22 10:53:13.984962406,2656.8,Admin Dept,ABC Corp
TXN00216,2024-01-22 13:17:35.639097744,298.19,HR Dept,TechNova
TXN00217,2024-01-22 15:41:57.293233082,447.51,IT Dept,Zenith Logistics
TXN00218,2024-01-22 18:06:18.947368421,3111.59,IT Dept,Zenith Logistics
TXN00219,2024-01-22 20:30:40.601503759,1991.89,Operations,ABC Corp
TXN00220,2024-01-22 22:55:02.255639097,4993.98,HR Dept,ABC Corp
TXN00221,2024-01-23 01:19:23.909774436,2066.45,HR Dept,QuickFix IT
TXN00222,2024-01-23 03:43:45.563909774,1369.67,HR Dept,QuickFix IT
TXN00223,2024-01-23 06:08:07.218045112,153.94,HR Dept,TechNova
TXN00224,2024-01-23 08:32:28.872180451,543.79,IT Dept,TechNova
TXN00225,2024-01-23 10:56:50.526315789,339.16,IT Dept,Global Supplies
TXN00226,2024-01-23 13:21:12.180451127,307.6,HR Dept,QuickFix IT
TXN00227,2024-01-23 15:45:33.834586466,8831.23,Operations,Zenith Logistics
TXN00228,2024-01-23 18:09:55.488721804,611.22,Finance Dept,QuickFix IT
TXN00229,2024-01-23 20:34:17.142857142,6082.65,Finance Dept,Zenith Logistics
TXN00230,2024-01-23 22:58:38.796992481,1829.27,Operations,ABC Corp
TXN00231,2024-01-24 01:23:00.451127819,3887.07,HR Dept,QuickFix IT
TXN00232,2024-01-24 03:47:22.105263157,1012.22,IT Dept,ABC Corp
TXN00233,2024-01-24 06:11:43.759398496,1424.98,Finance Dept,TechNova
TXN00234,2024-01-24 08:36:05.413533834,966.13,Admin Dept,TechNova
TXN00235,2024-01-24 11:00:27.067669173,245.75,Admin Dept,Global Supplies
TXN00236,2024-01-24 13:24:48.721804511,2785.51,Operations,QuickFix IT
TXN00237,2024-01-24 15:49:10.375939849,364.37,HR Dept,ABC Corp
TXN00238,2024-01-24 18:13:32.030075188,111.85,Finance Dept,Zenith Logistics
TXN00239,2024-01-24 20:37:53.684210526,1954.09,HR Dept,TechNova
TXN00240,2024-01-24 23:02:15.338345864,226.06,Finance Dept,TechNova
TXN00241,2024-01-25 01:26:36.992481203,7601.81,Operations,Zenith Logistics
TXN00242,2024-01-25 03:50:58.646616541,8088.3,Operations,ABC Corp
TXN00243,2024-01-25 06:15:20.300751879,6756.61,Admin Dept,ABC Corp
TXN00244,2024-01-25 08:39:41.954887218,549.94,HR Dept,QuickFix IT
TXN00245,2024-01-25 11:04:03.609022556,107.38,Admin Dept,QuickFix IT
TXN00246,2024-01-25 13:28:25.263157894,7188.48,HR Dept,Global Supplies
TXN00247,2024-01-25 15:52:46.917293233,718.4,Admin Dept,TechNova
TXN00248,2024-01-25 18:17:08.571428571,8576.49,IT Dept,QuickFix IT
TXN00249,2024-01-25 20:41:30.225563909,8457.46,IT Dept,ABC Corp
TXN00250,2024-01-25 23:05:51.879699248,5081.82,IT Dept,Zenith Logistics
TXN00251,2024-01-26 01:30:13.533834586,388.06,IT Dept,ABC Corp
TXN00252,2024-01-26 03:54:35.187969924,589.11,Finance Dept,TechNova
TXN00253,2024-01-26 06:18:56.842105263,5038.18,IT Dept,ABC Corp
TXN00254,2024-01-26 08:43:18.496240601,430.37,Operations,Global Supplies
TXN00255,2024-01-26 11:07:40.150375939,218.27,Operations,TechNova
TXN00256,2024-01-26 13:32:01.804511278,1298.98,Finance Dept,Zenith Logistics
TXN00257,2024-01-26 15:56:23.458646616,7452.63,IT Dept,Global Supplies
TXN00258,2024-01-26 18:20:45.112781954,2466.38,IT Dept,TechNova
TXN00259,2024-01-26 20:45:06.766917293,1380.77,IT Dept,Zenith Logistics
TXN00260,2024-01-26 23:09:28.421052631,156.44,Admin Dept,Global Supplies
TXN00261,2024-01-27 01:33:50.075187970,1698.3,HR Dept,Global Supplies
TXN00262,2024-01-27 03:58:11.729323308,9552.29,Admin Dept,TechNova
TXN00263,2024-01-27 06:22:33.383458646,190.62,HR Dept,QuickFix IT
TXN00264,2024-01-27 08:46:55.037593985,1088.08,IT Dept,Global Supplies
TXN00265,2024-01-27 11:11:16.691729323,5685.21,IT Dept,Global Supplies
TXN00266,2024-01-27 13:35:38.345864661,3030.66,Admin Dept,Zenith Logistics
TXN00267,2024-01-27 16:00:00.000000000,2477.6,Admin Dept,ABC Corp
TXN00268,2024-01-27 18:24:21.654135338,2540.79,HR Dept,TechNova
TXN00269,2024-01-27 20:48:43.308270676,523.58,Operations,TechNova
TXN00270,2024-01-27 23:13:04.962406015,386.53,HR Dept,QuickFix IT
TXN00271,2024-01-28 01:37:26.616541353,4156.45,Admin Dept,QuickFix IT
TXN00272,2024-01-28 04:01:48.270676691,4170.87,Admin Dept,TechNova
TXN00273,2024-01-28 06:26:09.924812030,5421.81,Finance Dept,QuickFix IT
TXN00274,2024-01-28 08:50:31.578947368,6706.27,Admin Dept,Zenith Logistics
TXN00275,2024-01-28 11:14:53.233082706,1053.62,Finance Dept,TechNova
TXN00276,2024-01-28 13:39:14.887218045,1007.01,Operations,QuickFix IT
TXN00277,2024-01-28 16:03:36.541353383,3949.94,HR Dept,TechNova
TXN00278,2024-01-28 18:27:58.195488722,1994.93,HR Dept,ABC Corp
TXN00279,2024-01-28 20:52:19.849624060,2534.74,Finance Dept,Global Supplies
TXN00280,2024-01-28 23:16:41.503759398,3904.68,HR Dept,TechNova
TXN00281,2024-01-29 01:41:03.157894737,6025.74,Admin Dept,Global Supplies
TXN00282,2024-01-29 04:05:24.812030075,474.23,IT Dept,QuickFix IT
TXN00283,2024-01-29 06:29:46.466165413,563.85,Finance Dept,Global Supplies
TXN00284,2024-01-29 08:54:08.120300752,154.16,HR Dept,TechNova
TXN00285,2024-01-29 11:18:29.774436090,1434.04,Finance Dept,ABC Corp
TXN00286,2024-01-29 13:42:51.428571428,118.0,Finance Dept,QuickFix IT
TXN00287,2024-01-29 16:07:13.082706767,853.49,IT Dept,TechNova
TXN00288,2024-01-29 18:31:34.736842105,1217.0,Admin Dept,QuickFix IT
TXN00289,2024-01-29 20:55:56.390977443,374.18,Finance Dept,Zenith Logistics
TXN00290,2024-01-29 23:20:18.045112782,1519.38,HR Dept,Global Supplies
TXN00291,2024-01-30 01:44:39.699248120,115.08,Operations,Zenith Logistics
TXN00292,2024-01-30 04:09:01.353383458,118.77,Finance Dept,TechNova
TXN00293,2024-01-30 06:33:23.007518797,4417.75,Finance Dept,ABC Corp
TXN00294,2024-01-30 08:57:44.661654135,525.27,IT Dept,QuickFix IT
TXN00295,2024-01-30 11:22:06.315789473,179.52,Admin Dept,Global Supplies
TXN00296,2024-01-30 13:46:27.969924812,1107.86,Operations,QuickFix IT
TXN00297,2024-01-30 16:10:49.624060150,3467.27,HR Dept,TechNova
TXN00298,2024-01-30 18:35:11.278195488,270.17,Operations,QuickFix IT
TXN00299,2024-01-30 20:59:32.932330827,1761.09,HR Dept,Global Supplies
TXN00300,2024-01-30 23:23:54.586466165,148.15,Admin Dept,TechNova
TXN00301,2024-01-31 01:48:16.240601503,126.87,HR Dept,QuickFix IT
TXN00302,2024-01-31 04:12:37.894736842,1155.34,IT Dept,ABC Corp
TXN00303,2024-01-31 06:36:59.548872180,1205.79,IT Dept,TechNova
TXN00304,2024-01-31 09:01:21.203007518,1883.04,IT Dept,TechNova
TXN00305,2024-01-31 11:25:42.857142857,2832.58,IT Dept,ABC Corp
TXN00306,2024-01-31 13:50:04.511278195,8947.55,Operations,Zenith Logistics
TXN00307,2024-01-31 16:14:26.165413534,1077.96,Admin Dept,Global Supplies
TXN00308,2024-01-31 18:38:47.819548872,442.5,HR Dept,Zenith Logistics
TXN00309,2024-01-31 21:03:09.473684210,3893.79,HR Dept,QuickFix IT
TXN00310,2024-01-31 23:27:31.127819549,348.07,IT Dept,ABC Corp
TXN00311,2024-02-01 01:51:52.781954887,754.99,IT Dept,Zenith Logistics
TXN00312,2024-02-01 04:16:14.436090225,143.52,Finance Dept,TechNova
TXN00313,2024-02-01 06:40:36.090225564,112.38,Admin Dept,QuickFix IT
TXN00314,2024-02-01 09:04:57.744360902,8419.7,Operations,QuickFix IT
TXN00315,2024-02-01 11:29:19.398496240,4698.51,HR Dept,Zenith Logistics
TXN00316,2024-02-01 13:53:41.052631579,2465.75,Finance Dept,Zenith Logistics
TXN00317,2024-02-01 16:18:02.706766917,657.52,Finance Dept,ABC Corp
TXN00318,2024-02-01 18:42:24.360902255,222.12,HR Dept,Global Supplies
TXN00319,2024-02-01 21:06:46.015037594,205.53,Operations,Zenith Logistics
TXN00320,2024-02-01 23:31:07.669172932,316.58,Finance Dept,Zenith Logistics
TXN00321,2024-02-02 01:55:29.323308270,1254.45,Finance Dept,TechNova
TXN00322,2024-02-02 04:19:50.977443609,2686.53,Admin Dept,QuickFix IT
TXN00323,2024-02-02 06:44:12.631578947,2091.2,Operations,Global Supplies
TXN00324,2024-02-02 09:08:34.285714285,362.97,Finance Dept,TechNova
TXN00325,2024-02-02 11:32:55.939849624,8123.26,Operations,ABC Corp
TXN00326,2024-02-02 13:57:17.593984962,2990.84,HR Dept,ABC Corp
TXN00327,2024-02-02 16:21:39.248120300,1284.42,IT Dept,Zenith Logistics
TXN00328,2024-02-02 18:46:00.902255639,1672.79,Finance Dept,Zenith Logistics
TXN00329,2024-02-02 21:10:22.556390977,690.56,Admin Dept,ABC Corp
TXN00330,2024-02-02 23:34:44.210526315,312.94,HR Dept,Zenith Logistics
TXN00331,2024-02-03 01:59:05.864661654,515.16,Operations,Global Supplies
TXN00332,2024-02-03 04:23:27.518796992,3278.63,HR Dept,Zenith Logistics
TXN00333,2024-02-03 06:47:49.172932331,106.85,Finance Dept,QuickFix IT
TXN00334,2024-02-03 09:12:10.827067669,170.67,Operations,Zenith Logistics
TXN00335,2024-02-03 11:36:32.481203007,123.6,IT Dept,TechNova
TXN00336,2024-02-03 14:00:54.135338346,120.63,HR Dept,Global Supplies
TXN00337,2024-02-03 16:25:15.789473684,5139.5,Finance Dept,TechNova
TXN00338,2024-02-03 18:49:37.443609022,2554.56,Admin Dept,TechNova
TXN00339,2024-02-03 21:13:59.097744361,887.87,Operations,QuickFix IT
TXN00340,2024-02-03 23:38:20.751879699,156.92,HR Dept,Global Supplies
TXN00341,2024-02-04 02:02:42.406015037,962.13,HR Dept,Global Supplies
